Unnamed: 0,route_id,stop_id,stop_name,route_start_name,route_end_name
6797,88CET,6,PERIYAPANICHERI,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6798,88CET,7,MOULIVAKKAM,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6799,88CET,8,PORUR,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6800,88CET,9,MUGALIVAKKAM,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6801,88CET,10,RAMAPURAM,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6802,88CET,11,BUTT ROAD,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6803,88CET,12,GUINDY R.S,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6804,88CET,13,CONCORDE,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6805,88CET,14,SAIDAPET,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6806,88CET,15,THIAGARAYA NAGAR,NANDAMBAKKAM VILLAGE,THIAGARAYA NAGAR
6807,88D,1,SAIDAPET WEST,SAIDAPET WEST,KUNDRATHUR B.S.
6808,88D,2,SRINIVASA THEATER,SAIDAPET WEST,KUNDRATHUR B.S.
6809,88D,3,SAIDAPET,SAIDAPET WEST,KUNDRATHUR B.S.
6810,88D,4,CONCORDE,SAIDAPET WEST,KUNDRATHUR B.S.
6811,88D,5,GUINDY R.S,SAIDAPET WEST,KUNDRATHUR B.S.
6812,88D,6,BUTT ROAD,SAIDAPET WEST,KUNDRATHUR B.S.
6813,88D,7,RAMAPURAM,SAIDAPET WEST,KUNDRATHUR B.S.
6814,88D,8,MUGALIVAKKAM,SAIDAPET WEST,KUNDRATHUR B.S.
6815,88D,9,PERIYAPANICHERI,SAIDAPET WEST,KUNDRATHUR B.S.
6816,88D,10,THANDALAM RD JN.,SAIDAPET WEST,KUNDRATHUR B.S.
6817,88D,11,KUNDRATHUR B.S.,SAIDAPET WEST,KUNDRATHUR B.S.
6818,88K,1,BROADWAY,BROADWAY,KUNDRATHUR B.S.
6819,88K,2,M.G.R.CENTRAL,BROADWAY,KUNDRATHUR B.S.
6820,88K,3,P.OR & SONS,BROADWAY,KUNDRATHUR B.S.
6821,88K,4,T.V.S,BROADWAY,KUNDRATHUR B.S.
6822,88K,5,D.M.S,BROADWAY,KUNDRATHUR B.S.
6823,88K,6,S.H.B,BROADWAY,KUNDRATHUR B.S.
6824,88K,7,SAIDAPET,BROADWAY,KUNDRATHUR B.S.
6825,88K,8,CONCORDE,BROADWAY,KUNDRATHUR B.S.
6826,88K,9,GUINDY R.S,BROADWAY,KUNDRATHUR B.S.
6827,88K,10,BUTT ROAD,BROADWAY,KUNDRATHUR B.S.
6828,88K,11,RAMAPURAM,BROADWAY,KUNDRATHUR B.S.
6829,88K,12,MUGALIVAKKAM,BROADWAY,KUNDRATHUR B.S.
6830,88K,13,PORUR,BROADWAY,KUNDRATHUR B.S.
6831,88K,14,MOULIVAKKAM,BROADWAY,KUNDRATHUR B.S.
6832,88K,15,PERIYAPANICHERI,BROADWAY,KUNDRATHUR B.S.
6833,88K,16,THANDALAM RD JN.,BROADWAY,KUNDRATHUR B.S.
6834,88K,17,KUNDRATHUR B.S.,BROADWAY,KUNDRATHUR B.S.
6835,88KET,1,BROADWAY,BROADWAY,NALLUR
6836,88KET,2,M.G.R.CENTRAL,BROADWAY,NALLUR
6837,88KET,3,P.OR & SONS,BROADWAY,NALLUR
6838,88KET,4,T.V.S,BROADWAY,NALLUR
6839,88KET,5,D.M.S,BROADWAY,NALLUR
6840,88KET,6,S.H.B,BROADWAY,NALLUR
6841,88KET,7,SAIDAPET,BROADWAY,NALLUR
6842,88KET,8,CONCORDE,BROADWAY,NALLUR
6843,88KET,9,GUINDY R.S,BROADWAY,NALLUR
6844,88KET,10,BUTT ROAD,BROADWAY,NALLUR
6845,88KET,11,RAMAPURAM,BROADWAY,NALLUR
6846,88KET,12,MUGALIVAKKAM,BROADWAY,NALLUR
6847,88KET,13,PORUR,BROADWAY,NALLUR
6848,88KET,14,MOULIVAKKAM,BROADWAY,NALLUR
6849,88KET,15,PERIYAPANICHERI,BROADWAY,NALLUR
6850,88KET,16,THANDALAM RD JN.,BROADWAY,NALLUR
6851,88KET,17,KUNDRATHUR B.S.,BROADWAY,NALLUR
6852,88KET,18,SIRUKALATHUR,BROADWAY,NALLUR
6853,88KET,19,ALAGESAN NAGAR,BROADWAY,NALLUR
6854,88KET,20,SOMANGALAM RD JN/N.V.R.D.JN.,BROADWAY,NALLUR
6855,88KET,21,POONTHANDALAM,BROADWAY,NALLUR
6856,88KET,22,SOMANGALAM,BROADWAY,NALLUR
6857,88KET,23,NALLUR,BROADWAY,NALLUR
6858,88L,1,VADAPALANI,VADAPALANI,PERIYA COLONY
6859,88L,2,VIRUGAMBAKKAM,VADAPALANI,PERIYA COLONY
6860,88L,3,VALASARAVAKKAM,VADAPALANI,PERIYA COLONY
6861,88L,4,PORUR,VADAPALANI,PERIYA COLONY
6862,88L,5,MOULIVAKKAM,VADAPALANI,PERIYA COLONY
6863,88L,6,PERIYAPANICHERI,VADAPALANI,PERIYA COLONY
6864,88L,7,THANDALAM RD JN.,VADAPALANI,PERIYA COLONY
6865,88L,8,KUNDRATHUR B.S.,VADAPALANI,PERIYA COLONY
6866,88L,9,SIRUKALATHUR,VADAPALANI,PERIYA COLONY
6867,88L,10,ALAGESA NAGAR,VADAPALANI,PERIYA COLONY
6868,88L,11,PERIYA COLONY,VADAPALANI,PERIYA COLONY
6869,88M,1,VADAPALANI,VADAPALANI,SOMANGALAM
6870,88M,2,VIRUGAMBAKKAM,VADAPALANI,SOMANGALAM
6871,88M,3,VALASARAVAKKAM,VADAPALANI,SOMANGALAM
6872,88M,4,PORUR,VADAPALANI,SOMANGALAM
6873,88M,5,MOULIVAKKAM/MANGAU RD JN,VADAPALANI,SOMANGALAM
6874,88M,6,PERIYAPANICHERI,VADAPALANI,SOMANGALAM
6875,88M,7,THANDALAM RD JN.,VADAPALANI,SOMANGALAM
6876,88M,8,KUNDRATHUR B.S.,VADAPALANI,SOMANGALAM
6877,88M,9,SIRUKALATHUR,VADAPALANI,SOMANGALAM
6878,88M,10,ALAGESA NAGAR,VADAPALANI,SOMANGALAM
6879,88M,11,PUDUPEDU RD.JN.,VADAPALANI,SOMANGALAM
6880,88M,12,PUDU NALLUR,VADAPALANI,SOMANGALAM
6881,88M,13,NALLUR,VADAPALANI,SOMANGALAM
6882,88M,14,SOMANGALAM,VADAPALANI,SOMANGALAM
6883,88R,1,SAIDAPET,SAIDAPET,AMARAMBEDU
6884,88R,2,GUINDY R.S,SAIDAPET,AMARAMBEDU
6885,88R,3,BUTT ROAD,SAIDAPET,AMARAMBEDU
6886,88R,4,RAMAPURAM,SAIDAPET,AMARAMBEDU
6887,88R,5,MUGALIVAKKAM,SAIDAPET,AMARAMBEDU
6888,88R,6,PORUR,SAIDAPET,AMARAMBEDU
6889,88R,7,MOULIVAKKAM,SAIDAPET,AMARAMBEDU
6890,88R,8,PERIYAPANICHERI,SAIDAPET,AMARAMBEDU
6891,88R,9,THANDALAM RD JN.,SAIDAPET,AMARAMBEDU
6892,88R,10,KUNDRATHUR B.S.,SAIDAPET,AMARAMBEDU
6893,88R,11,SIRUKALATHUR,SAIDAPET,AMARAMBEDU
6894,88R,12,ALAGESA NAGAR,SAIDAPET,AMARAMBEDU
6895,88R,13,SOMANGALAM RD JN/N.V.R.D.JN.,SAIDAPET,AMARAMBEDU
6896,88R,14,POONTHANDALAM,SAIDAPET,AMARAMBEDU
6897,88R,15,SOMANGALAM,SAIDAPET,AMARAMBEDU
6898,88R,16,NALLUR,SAIDAPET,AMARAMBEDU
6899,88R,17,AMARAMBEDU ROAD,SAIDAPET,AMARAMBEDU
6900,88R,18,AMARAMBEDU,SAIDAPET,AMARAMBEDU
6901,89T,1,TAMBARAM,TAMBARAM,KUNDRATHUR B.S.
6902,89T,2,KANNADAPALAYAM,TAMBARAM,KUNDRATHUR B.S.
6903,89T,3,PAZHANTHANDALAM ROAD JN.,TAMBARAM,KUNDRATHUR B.S.
6904,89T,4,ETTAYAPURAM,TAMBARAM,KUNDRATHUR B.S.
6905,89T,5,SOMANGALAM RD JN/N.V.R.D.JN.,TAMBARAM,KUNDRATHUR B.S.
6906,89T,6,SOMANGALAM,TAMBARAM,KUNDRATHUR B.S.
6907,89T,7,NALLUR,TAMBARAM,KUNDRATHUR B.S.
6908,89T,8,PUDUNALLUR,TAMBARAM,KUNDRATHUR B.S.
6909,89T,9,PUDUPEDU RD JN/SOMANGALAM,TAMBARAM,KUNDRATHUR B.S.
6910,89T,10,ALAGESA NAGAR,TAMBARAM,KUNDRATHUR B.S.
6911,89T,11,ALAGESA NAGAR,TAMBARAM,KUNDRATHUR B.S.
6912,89T,12,SIRUKALATHUR,TAMBARAM,KUNDRATHUR B.S.
6913,89T,13,KUNDRATHUR B.S.,TAMBARAM,KUNDRATHUR B.S.
6914,8ACT,1,TOLLGATE,TOLLGATE,VALLALAR NAGAR
6915,8ACT,2,ANNA NAGAR,TOLLGATE,VALLALAR NAGAR
6916,8ACT,3,ROYAPURAM P.S,TOLLGATE,VALLALAR NAGAR
6917,8ACT,4,VALLALAR NAGAR,TOLLGATE,VALLALAR NAGAR
6918,8B,1,BROADWAY,BROADWAY,THIRU.VI.KA.NAGAR
6919,8B,2,PARRYS,BROADWAY,THIRU.VI.KA.NAGAR
6920,8B,3,CLIVE BATTERY,BROADWAY,THIRU.VI.KA.NAGAR
6921,8B,4,VALLALAR NAGAR,BROADWAY,THIRU.VI.KA.NAGAR
6922,8B,5,P1.POLICE STATION,BROADWAY,THIRU.VI.KA.NAGAR
6923,8B,6,JAMALAYA,BROADWAY,THIRU.VI.KA.NAGAR
6924,8B,7,VEENUS,BROADWAY,THIRU.VI.KA.NAGAR
6925,8B,8,THIRU.VI.KA.NAGAR,BROADWAY,THIRU.VI.KA.NAGAR
6926,8BET,1,BROADWAY,BROADWAY,M.M.B.T.
6927,8BET,2,PARRYS,BROADWAY,M.M.B.T.
6928,8BET,3,CLIVE BATTERY,BROADWAY,M.M.B.T.
6929,8BET,4,VALLALAR NAGAR,BROADWAY,M.M.B.T.
6930,8BET,5,P1.POLICE STATION,BROADWAY,M.M.B.T.
6931,8BET,6,JAMALAYA,BROADWAY,M.M.B.T.
6932,8BET,7,VEENUS,BROADWAY,M.M.B.T.
6933,8BET,8,THIRU.VI.KA.NAGAR,BROADWAY,M.M.B.T.
6934,8BET,9,MOOLAKADAI,BROADWAY,M.M.B.T.
6935,8BET,10,KALPANA LAMPS/MADHAVARAM,BROADWAY,M.M.B.T.
6936,8BET,11,M.M.B.T.,BROADWAY,M.M.B.T.
6937,91,1,TAMBARAM,TAMBARAM,THIRUVANMIYUR
6938,91,2,T.B.SANATORIUM,TAMBARAM,THIRUVANMIYUR
6939,91,3,CHROMEPET,TAMBARAM,THIRUVANMIYUR
6940,91,4,PALLAVARAM NEW BRIDGE,TAMBARAM,THIRUVANMIYUR
6941,91,5,VELS UNIVERSITY,TAMBARAM,THIRUVANMIYUR
6942,91,6,D.J.MAT.SCHOOL,TAMBARAM,THIRUVANMIYUR
6943,91,7,ECHANKADU,TAMBARAM,THIRUVANMIYUR
6944,91,8,SUNNAMBU KOLATHUR,TAMBARAM,THIRUVANMIYUR
6945,91,9,KAMATCHI HOSPITAL,TAMBARAM,THIRUVANMIYUR
6946,91,10,230 K.V.TOWER,TAMBARAM,THIRUVANMIYUR
6947,91,11,THORAPAKKAM CHECKPOST,TAMBARAM,THIRUVANMIYUR
6948,91,12,THORAPPAKKAM TEA SHOP,TAMBARAM,THIRUVANMIYUR
6949,91,13,KANDANCHAVADI,TAMBARAM,THIRUVANMIYUR
6950,91,14,SRP TOOLS,TAMBARAM,THIRUVANMIYUR
6951,91,15,THIRUVANMIYUR,TAMBARAM,THIRUVANMIYUR
6952,91A,1,HASTHINAPURAM,HASTHINAPURAM,THIRUVANMIYUR
6953,91A,2,KUMARAN KUNDRAM,HASTHINAPURAM,THIRUVANMIYUR
6954,91A,3,CHROMEPET,HASTHINAPURAM,THIRUVANMIYUR
6955,91A,4,PALLAVARAM,HASTHINAPURAM,THIRUVANMIYUR
6956,91A,5,PALLAVARAM NEW BRIDGE,HASTHINAPURAM,THIRUVANMIYUR
6957,91A,6,VELS UNIVERSITY,HASTHINAPURAM,THIRUVANMIYUR
6958,91A,7,D.J.MAT.SCHOOL,HASTHINAPURAM,THIRUVANMIYUR
6959,91A,8,ECHANKADU,HASTHINAPURAM,THIRUVANMIYUR
6960,91A,9,SUNNAMBU KOLATHUR,HASTHINAPURAM,THIRUVANMIYUR
6961,91A,10,KAMATCHI HOSPITAL,HASTHINAPURAM,THIRUVANMIYUR
6962,91A,11,230 K.V.TOWER,HASTHINAPURAM,THIRUVANMIYUR
6963,91A,12,THORAPAKKAM CHECKPOST,HASTHINAPURAM,THIRUVANMIYUR
6964,91A,13,THORAPPAKKAM TEA SHOP,HASTHINAPURAM,THIRUVANMIYUR
6965,91A,14,KANDANCHAVADI,HASTHINAPURAM,THIRUVANMIYUR
6966,91A,15,SRP TOOLS,HASTHINAPURAM,THIRUVANMIYUR
6967,91A,16,THIRUVANMIYUR,HASTHINAPURAM,THIRUVANMIYUR
6968,91ET,1,OKK.THORAIPAKM SEC.COLONY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6969,91ET,2,D.B.JAIN COLLEGE,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6970,91ET,3,THORAPAKKAM CHECKPOST,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6971,91ET,4,230 K.V.TOWER,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6972,91ET,5,KAMATCHI HOSPITAL,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6973,91ET,6,SUNNAMBU KOLATHUR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6974,91ET,7,ECHANKADU,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6975,91ET,8,D.J.MAT.SCHOOL,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6976,91ET,9,VELS UNIVERSITY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6977,91ET,10,PALLAVARAM NEW BRIDGE,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6978,91ET,11,CHROMEPET,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6979,91ET,12,T.B.SANATORIUM,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6980,91ET,13,TAMBARAM,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6981,91ET,14,IRUMBULIYUR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6982,91ET,15,PERUNGALATHUR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6983,91ET,16,VANDALUR GATE,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6984,91ET,17,VANDALUR ZOO,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6985,91ET,18,URAPAKKAM,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6986,91ET,19,PALAKKA COMPANY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6987,91ET,20,GUDUVANCHERY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
6988,91V,1,GUDUVANCHERY,GUDUVANCHERY,THIRUVANMIYUR
6989,91V,2,PALAKKA COMPANY,GUDUVANCHERY,THIRUVANMIYUR
6990,91V,3,URAPAKKAM,GUDUVANCHERY,THIRUVANMIYUR
6991,91V,4,VANDALUR ZOO,GUDUVANCHERY,THIRUVANMIYUR
6992,91V,5,VANDALUR GATE,GUDUVANCHERY,THIRUVANMIYUR
6993,91V,6,PERUNGALATHUR,GUDUVANCHERY,THIRUVANMIYUR
6994,91V,7,IRUMBULIYUR,GUDUVANCHERY,THIRUVANMIYUR
6995,91V,8,TAMBARAM,GUDUVANCHERY,THIRUVANMIYUR
6996,91V,9,T.B.SANATORIUM,GUDUVANCHERY,THIRUVANMIYUR
6997,91V,10,CHROMEPET,GUDUVANCHERY,THIRUVANMIYUR
6998,91V,11,PALLAVARAM NEW BRIDGE,GUDUVANCHERY,THIRUVANMIYUR
6999,91V,12,VELS UNIVERSITY,GUDUVANCHERY,THIRUVANMIYUR
7000,91V,13,D.J.MAT.SCHOOL,GUDUVANCHERY,THIRUVANMIYUR
7001,91V,14,ECHANKADU,GUDUVANCHERY,THIRUVANMIYUR
7002,91V,15,SUNNAMBU KOLATHUR,GUDUVANCHERY,THIRUVANMIYUR
7003,91V,16,KAMATCHI HOSPITAL,GUDUVANCHERY,THIRUVANMIYUR
7004,91V,17,230 K.V.TOWER,GUDUVANCHERY,THIRUVANMIYUR
7005,91V,18,THORAPAKKAM CHECKPOST,GUDUVANCHERY,THIRUVANMIYUR
7006,91V,19,THORAPPAKKAM TEA SHOP,GUDUVANCHERY,THIRUVANMIYUR
7007,91V,20,KANDANCHAVADI,GUDUVANCHERY,THIRUVANMIYUR
7008,91V,21,SRP TOOLS,GUDUVANCHERY,THIRUVANMIYUR
7009,91V,22,THIRUVANMIYUR,GUDUVANCHERY,THIRUVANMIYUR
7010,95,1,TAMBARAM EAST,TAMBARAM EAST,THIRUVANMIYUR
7011,95,2,CONVENT,TAMBARAM EAST,THIRUVANMIYUR
7012,95,3,MAHALAKSHMI NAGAR,TAMBARAM EAST,THIRUVANMIYUR
7013,95,4,S.I.V.E.T,TAMBARAM EAST,THIRUVANMIYUR
7014,95,5,JN.OF.VLY-TBM RD&MVKM-K.K,TAMBARAM EAST,THIRUVANMIYUR
7015,95,6,PALLAVAN NAGAR,TAMBARAM EAST,THIRUVANMIYUR
7016,95,7,PERUMBAKKAM LIMIT,TAMBARAM EAST,THIRUVANMIYUR
7017,95,8,SHOZHANGANALLUR P.U.OFFICE,TAMBARAM EAST,THIRUVANMIYUR
7018,95,9,KARAPAKKAM,TAMBARAM EAST,THIRUVANMIYUR
7019,95,10,MOOTAKARAN CHAVADI,TAMBARAM EAST,THIRUVANMIYUR
7020,95,11,THORAPPAKKAM TEA SHOP,TAMBARAM EAST,THIRUVANMIYUR
7021,95,12,KANDANCHAVADI,TAMBARAM EAST,THIRUVANMIYUR
7022,95,13,SRP TOOLS,TAMBARAM EAST,THIRUVANMIYUR
7023,95,14,THIRUVANMIYUR,TAMBARAM EAST,THIRUVANMIYUR
7024,95G,1,OKK.THORAIPAKM SEC.COLONY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7025,95G,2,THORAPPAKKAM TEA SHOP,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7026,95G,3,MOOTAKARAN CHAVADI,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7027,95G,4,KARAPAKKAM,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7028,95G,5,SHOZHANGANALLUR P.U.OFFICE,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7029,95G,6,PERUMBAKKAM LIMIT,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7030,95G,7,PALLAVAN NAGAR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7031,95G,8,JN. OF VELACHERY & TAMBARAM JN,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7032,95G,9,S.I.V.E.T,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7033,95G,10,MAHALAKSHMI NAGAR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7034,95G,11,CONVENT,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7035,95G,12,TAMBARAM,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7036,95G,13,IRUMBULIYUR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7037,95G,14,PERUNGALATHUR,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7038,95G,15,VANDALUR GATE,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7039,95G,16,VANDALUR ZOO,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7040,95G,17,URAPAKKAM,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7041,95G,18,PALAKKA COMPANY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7042,95G,19,GUDUVANCHERY,OKK.THORAIPAKM SEC.COLONY,GUDUVANCHERY
7043,95W,1,TAMBARAM WEST,TAMBARAM WEST,THIRUVANMIYUR
7044,95W,2,TAMBARAM EAST,TAMBARAM WEST,THIRUVANMIYUR
7045,95W,3,CONVENT,TAMBARAM WEST,THIRUVANMIYUR
7046,95W,4,MAHALAKSHMI NAGAR,TAMBARAM WEST,THIRUVANMIYUR
7047,95W,5,S.I.V.E.T,TAMBARAM WEST,THIRUVANMIYUR
7048,95W,6,JN.OF.VLY-TBM RD&MVKM-K.K,TAMBARAM WEST,THIRUVANMIYUR
7049,95W,7,PALLAVAN NAGAR,TAMBARAM WEST,THIRUVANMIYUR
7050,95W,8,PERUMBAKKAM LIMIT,TAMBARAM WEST,THIRUVANMIYUR
7051,95W,9,SHOZHANGANALLUR P.U.OFFICE,TAMBARAM WEST,THIRUVANMIYUR
7052,95W,10,KARAPAKKAM,TAMBARAM WEST,THIRUVANMIYUR
7053,95W,11,MOOTAKARAN CHAVADI,TAMBARAM WEST,THIRUVANMIYUR
7054,95W,12,THORAPPAKKAM TEA SHOP,TAMBARAM WEST,THIRUVANMIYUR
7055,95W,13,KANDANCHAVADI,TAMBARAM WEST,THIRUVANMIYUR
7056,95W,14,SRP TOOLS,TAMBARAM WEST,THIRUVANMIYUR
7057,95W,15,THIRUVANMIYUR,TAMBARAM WEST,THIRUVANMIYUR
7058,99,1,TAMBARAM WEST,TAMBARAM WEST,ADYAR B.S.
7059,99,2,TAMBARAM EAST,TAMBARAM WEST,ADYAR B.S.
7060,99,3,CONVENT,TAMBARAM WEST,ADYAR B.S.
7061,99,4,MAHALAKSHMI NAGAR,TAMBARAM WEST,ADYAR B.S.
7062,99,5,S.I.V.E.T,TAMBARAM WEST,ADYAR B.S.
7063,99,6,Q.M ARTS (MEN),TAMBARAM WEST,ADYAR B.S.
7064,99,7,PALLAVAN NAGAR,TAMBARAM WEST,ADYAR B.S.
7065,99,8,PERUMBAKKAM LIMIT,TAMBARAM WEST,ADYAR B.S.
7066,99,9,SHOZHANGANALLUR P.U.OFFICE,TAMBARAM WEST,ADYAR B.S.
7067,99,10,WATER SUPPLY HEAD WORK,TAMBARAM WEST,ADYAR B.S.
7068,99,11,INJAMBAKKAM,TAMBARAM WEST,ADYAR B.S.
7069,99,12,CHOLA MANDAL,TAMBARAM WEST,ADYAR B.S.
7070,99,13,VETTUVANKENI,TAMBARAM WEST,ADYAR B.S.
7071,99,14,NEELANKARAI,TAMBARAM WEST,ADYAR B.S.
7072,99,15,PALAVAKKAM,TAMBARAM WEST,ADYAR B.S.
7073,99,16,KOTTIVAKKAM,TAMBARAM WEST,ADYAR B.S.
7074,99,17,THIRUVANMIYUR,TAMBARAM WEST,ADYAR B.S.
7075,99,18,ADYAR DEPOT,TAMBARAM WEST,ADYAR B.S.
7076,99,19,ADYAR B.S.,TAMBARAM WEST,ADYAR B.S.
7077,99A,1,TAMBARAM WEST,TAMBARAM WEST,SHOZHANGANALLUR
7078,99A,2,TAMBARAM EAST,TAMBARAM WEST,SHOZHANGANALLUR
7079,99A,3,CONVENT,TAMBARAM WEST,SHOZHANGANALLUR
7080,99A,4,MAHALAKSHMI NAGAR,TAMBARAM WEST,SHOZHANGANALLUR
7081,99A,5,S.I.V.E.T,TAMBARAM WEST,SHOZHANGANALLUR
7082,99A,6,Q.M ARTS (MEN),TAMBARAM WEST,SHOZHANGANALLUR
7083,99A,7,PALLAVAN NAGAR,TAMBARAM WEST,SHOZHANGANALLUR
7084,99A,8,PERUMBAKKAM LIMIT,TAMBARAM WEST,SHOZHANGANALLUR
7085,99A,9,SHOZHANGANALLUR,TAMBARAM WEST,SHOZHANGANALLUR
7086,99C,1,TAMBARAM WEST,TAMBARAM WEST,SEMMANCHERI S.C.B.
7087,99C,2,CONVENT,TAMBARAM WEST,SEMMANCHERI S.C.B.
7088,99C,3,MAHALAKSHMI NAGAR,TAMBARAM WEST,SEMMANCHERI S.C.B.
7089,99C,4,S.I.V.E.T,TAMBARAM WEST,SEMMANCHERI S.C.B.
7090,99C,5,MEDAVAKKAM RD.JN.,TAMBARAM WEST,SEMMANCHERI S.C.B.
7091,99C,6,PUDHU NAGAR,TAMBARAM WEST,SEMMANCHERI S.C.B.
7092,99C,7,NESAMANI NAGAR,TAMBARAM WEST,SEMMANCHERI S.C.B.
7093,99C,8,BOLLINENI/NOOKAMPALAYAM RD JN,TAMBARAM WEST,SEMMANCHERI S.C.B.
7094,99C,9,PERUMBAKKAM HOUSING BOARD,TAMBARAM WEST,SEMMANCHERI S.C.B.
7095,99C,10,SEMMANCHERI S.C.B.,TAMBARAM WEST,SEMMANCHERI S.C.B.
7096,9M,1,THIAGARAYA NAGAR,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7097,9M,2,SAIDAPET,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7098,9M,3,CONCORDE,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7099,9M,4,GUINDY RACE COURSE OFFICE,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7100,9M,5,SECRETARIAT COLONY,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7101,9M,6,ADAMBAKKAM P.S,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7102,9M,7,HINDY VIDYALAYA,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7103,9M,8,A.G.S.OFFICER'S COLONY,THIAGARAYA NAGAR,A.G.S.OFFICER'S COLONY
7104,9MET,1,BROADWAY,BROADWAY,A.G.S.OFFICER'S COLONY
7105,9MET,2,M.G.R.CENTRAL,BROADWAY,A.G.S.OFFICER'S COLONY
7106,9MET,3,P.OR & SONS,BROADWAY,A.G.S.OFFICER'S COLONY
7107,9MET,4,T.V.S,BROADWAY,A.G.S.OFFICER'S COLONY
7108,9MET,5,D.M.S,BROADWAY,A.G.S.OFFICER'S COLONY
7109,9MET,6,S.H.B,BROADWAY,A.G.S.OFFICER'S COLONY
7110,9MET,7,SAIDAPET,BROADWAY,A.G.S.OFFICER'S COLONY
7111,9MET,8,CONCORDE,BROADWAY,A.G.S.OFFICER'S COLONY
7112,9MET,9,JN.OF RACE COURSE RD,BROADWAY,A.G.S.OFFICER'S COLONY
7113,9MET,10,SECRETARIAT COLONY,BROADWAY,A.G.S.OFFICER'S COLONY
7114,9MET,11,ADAMBAKKAM P.S,BROADWAY,A.G.S.OFFICER'S COLONY
7115,9MET,12,HINDY VIDYALAYA,BROADWAY,A.G.S.OFFICER'S COLONY
7116,9MET,13,A.G.S.OFFICER'S COLONY,BROADWAY,A.G.S.OFFICER'S COLONY
7117,A1,1,M.G.R.CENTRAL,M.G.R.CENTRAL,THIRUVANMIYUR
7118,A1,2,P.OR & SONS,M.G.R.CENTRAL,THIRUVANMIYUR
7119,A1,3,WESLEY H.S,M.G.R.CENTRAL,THIRUVANMIYUR
7120,A1,4,Y.M.I.A,M.G.R.CENTRAL,THIRUVANMIYUR
7121,A1,5,MANDAVELI,M.G.R.CENTRAL,THIRUVANMIYUR
7122,A1,6,A.M.S.HOSPITAL,M.G.R.CENTRAL,THIRUVANMIYUR
